customer_id,name,email,region,member_since,credit_limit,customer_segment
CUST000323,Anna Robertson,heather57@example.com,Midwest,2022-04-30,25000,Bronze
CUST000324,Raymond Oconnor,sreid@example.com,Southwest,2024-06-02,5000,Silver
CUST000325,Jennifer Donaldson,troymorris@example.com,Midwest,2022-05-15,10000,Bronze
CUST000326,Kylie Washington,patricia00@example.org,West,2023-07-10,5000,Bronze
CUST000327,Alexis Noble,scottsmith@example.com,West,2021-10-29,10000,Gold
CUST000328,Bonnie Santos,nancymcdowell@example.org,Northeast,2023-08-21,5000,Gold
CUST000329,Jacob Mckee,brettgarrett@example.net,Northeast,2023-10-25,15000,Gold
CUST000330,Matthew Padilla,lewischristian@example.net,Midwest,2021-12-03,25000,Silver
CUST000331,Alexandra Dominguez,mcneilrobert@example.org,Southeast,2022-12-05,50000,Platinum
CUST000332,Brandon Shaffer,edwardsnicole@example.org,Southwest,2022-07-20,10000,Silver
CUST000333,Shelly May,caseyelliott@example.net,Southeast,2023-08-14,5000,Platinum
CUST000334,Nathan Fuller,samanthajensen@example.com,Southwest,2024-06-16,10000,Platinum
CUST000335,Brian Goodwin,bbell@example.com,Southwest,2024-03-07,10000,Silver
CUST000336,Matthew Wright,kimberly04@example.org,West,2023-02-02,15000,Platinum
CUST000337,Nicole Phillips,bowerslaura@example.org,Midwest,2022-12-31,5000,Platinum
CUST000338,Jonathan Wheeler,hatfieldsarah@example.org,Midwest,2022-07-26,50000,Silver
CUST000339,Jennifer Payne,kathrynbest@example.org,Northeast,2021-01-31,25000,Gold
CUST000340,Dennis Williams,fryraymond@example.com,Southwest,2023-07-14,15000,Platinum
CUST000341,Jennifer Miles,davidsonamanda@example.org,Midwest,2022-02-16,25000,Gold
CUST000342,Jorge Harris,amandamyers@example.net,Southeast,2024-01-27,25000,Platinum
CUST000343,Maria Collins,pblair@example.org,Northeast,2021-12-30,10000,Platinum
CUST000344,Audrey Salazar,parkerjudith@example.net,Southwest,2021-09-20,15000,Gold
CUST000345,Chad Smith,hbenton@example.net,Midwest,2024-02-24,5000,Platinum
CUST000346,Carol Martinez,jessica10@example.com,Midwest,2024-03-31,5000,Bronze
CUST000347,Austin Joseph,crawfordwilliam@example.org,Southwest,2023-01-06,25000,Gold
CUST000348,Holly Scott,shannonemily@example.org,Southeast,2021-12-06,50000,Gold
CUST000349,Amanda Roy,brandoncox@example.org,Southeast,2021-09-25,10000,Gold
CUST000350,Amanda Pratt,pwalker@example.com,Southeast,2024-09-06,5000,Bronze
CUST000351,Roger Duncan,shawrachel@example.org,Midwest,2021-11-29,25000,Bronze
CUST000352,Amber Morales,xcline@example.com,Southwest,2022-04-30,15000,Silver
CUST000353,Aimee Gonzalez,jodi37@example.com,Northeast,2023-05-21,15000,Gold
CUST000354,Raymond Gonzalez DVM,edwardrandolph@example.org,West,2021-12-13,10000,Silver
CUST000355,Ryan Wiley,aaron64@example.org,Southeast,2021-11-02,50000,Gold
CUST000356,Mrs. Tonya Kaufman,jenniferdavis@example.org,Southwest,2024-08-09,50000,Gold
CUST000357,Mercedes Watson,carpenterwilliam@example.net,Southeast,2024-04-18,15000,Platinum
CUST000358,Keith Graham,joelgreen@example.com,Midwest,2024-09-20,15000,Bronze
CUST000359,Ronnie Nguyen,enelson@example.org,West,2021-07-24,5000,Silver
CUST000360,Ashley Garcia,aowens@example.org,Southeast,2023-02-28,25000,Gold
CUST000361,Christine Parker,melissa12@example.net,Northeast,2022-03-27,25000,Bronze
CUST000362,Lindsey Lewis,eddie35@example.com,Midwest,2023-01-27,50000,Bronze
CUST000363,Debbie Ewing,cranemelissa@example.net,West,2024-01-04,15000,Gold
CUST000364,Joel Lara,davidbrown@example.org,Southwest,2021-07-16,25000,Gold
CUST000365,Jacqueline Mccoy,aguilarjonathan@example.org,Northeast,2021-02-07,10000,Platinum
CUST000366,Steven Ramos,christopherboone@example.com,Northeast,2021-07-05,50000,Gold
CUST000367,Amber Glass,zunderwood@example.com,Southwest,2021-02-19,10000,Bronze
CUST000368,Carrie Lewis,joshuagriffin@example.org,West,2021-02-26,15000,Platinum
CUST000369,Danielle Phillips,eandrade@example.org,Northeast,2021-05-15,10000,Bronze
CUST000370,Jason Day,crystalpham@example.org,Northeast,2024-12-22,15000,Platinum
CUST000371,Heather Stephens,kcooper@example.net,Northeast,2022-04-21,5000,Silver
CUST000372,Alexander Harper,huangkimberly@example.org,Southwest,2024-04-02,10000,Platinum
CUST000373,Hunter Silva,terrigarcia@example.net,West,2021-12-25,15000,Platinum
CUST000374,Raven Mclaughlin,barbaramcgrath@example.com,Southwest,2022-06-09,10000,Platinum
CUST000375,Sarah Thompson,linda59@example.org,Northeast,2023-10-31,25000,Platinum
CUST000376,Keith Thomas,marycochran@example.com,Midwest,2023-03-10,5000,Gold
CUST000377,Andrew Brown,andrewwoods@example.com,Southeast,2024-09-09,25000,Platinum
CUST000378,Carlos Love,brian29@example.net,Southeast,2024-09-08,15000,Bronze
CUST000379,Sarah Valencia,brookssheri@example.com,Midwest,2023-05-13,50000,Gold
CUST000380,Frank Daugherty,fconner@example.net,Northeast,2022-04-15,25000,Gold
CUST000381,Kristina Preston,jeffrey92@example.com,Southeast,2022-03-31,5000,Platinum
CUST000382,Bethany Daniel,xrosales@example.net,Northeast,2021-02-23,10000,Bronze
CUST000383,Tammy Ponce,daniellegarcia@example.com,Northeast,2021-07-31,15000,Silver
CUST000384,Cynthia Haas,daisymccarty@example.net,Southeast,2023-09-12,50000,Silver
CUST000385,Gabriela Smith,johnjones@example.com,Northeast,2024-03-01,50000,Silver
CUST000386,Amber Kim,acosta@example.com,Southwest,2024-07-18,10000,Silver
CUST000387,James Poole,franciscojones@example.org,Midwest,2022-03-13,10000,Bronze
CUST000388,Trevor Jones,pamelamartin@example.org,Midwest,2023-03-17,10000,Silver
CUST000389,Anna Wheeler,bbush@example.net,Southwest,2021-09-05,15000,Silver
CUST000390,Brooke Garcia,terriortiz@example.net,Northeast,2023-11-27,5000,Silver
CUST000391,Deborah Campbell,codylong@example.net,Northeast,2024-05-18,15000,Silver
CUST000392,Isaac Patterson,madison97@example.org,Southwest,2021-05-28,15000,Bronze
CUST000393,Mark Rowland,tanthony@example.com,Southeast,2022-11-26,15000,Bronze
CUST000394,Deborah May,ylopez@example.com,Southeast,2021-10-06,25000,Bronze
CUST000395,Jeremiah Baker,anne21@example.org,Northeast,2023-09-10,25000,Platinum
CUST000396,Jennifer Avila,angelarandall@example.net,Midwest,2022-09-10,50000,Bronze
CUST000397,Sharon Wells,thomasmiller@example.net,West,2021-02-26,50000,Silver
CUST000398,Kellie Duncan,davidtodd@example.org,Southwest,2024-10-24,5000,Gold
CUST000399,Daniel Lee,hendersonvanessa@example.com,West,2021-10-29,5000,Bronze
CUST000400,Brittany Larson,renee11@example.com,West,2023-03-30,25000,Platinum
CUST000401,Shannon Stone,buchanancindy@example.net,Northeast,2024-02-23,25000,Platinum
CUST000402,Chase Knight,buckleyanna@example.org,Northeast,2024-02-28,5000,Gold
CUST000403,Sheryl Humphrey,patrick79@example.net,Southwest,2022-11-29,10000,Bronze
CUST000404,Jamie Montgomery,vwilliams@example.net,Southeast,2021-12-20,15000,Gold
CUST000405,Tammie Prince,morganlaura@example.com,West,2022-02-20,50000,Gold
CUST000406,Michael Garcia PhD,kevinmanning@example.com,West,2022-02-04,50000,Platinum
CUST000407,Matthew Lopez,robinrussell@example.com,Northeast,2024-01-21,5000,Silver
CUST000408,Samantha Robertson,cameronmckinney@example.com,West,2021-07-24,25000,Silver
CUST000409,Sherry Johnson,nancygonzalez@example.org,West,2022-01-06,15000,Platinum
CUST000410,Thomas Bush,micheal78@example.com,West,2023-07-24,25000,Bronze
CUST000411,Andre Watson,ethompson@example.net,Midwest,2023-03-23,25000,Gold
CUST000412,Ryan Green,mitchellpaul@example.org,Midwest,2024-06-07,15000,Silver
CUST000413,Cindy Walker,ericaadams@example.com,West,2023-01-26,5000,Bronze
CUST000414,Tracy Fleming,pbuck@example.org,Northeast,2023-06-04,5000,Platinum
CUST000415,David Trujillo,jennifer46@example.com,Northeast,2024-06-04,15000,Silver
CUST000416,Daniel Turner,asilva@example.net,Southwest,2025-01-06,5000,Gold
CUST000417,Sara Hoffman,kenneth17@example.org,Northeast,2022-05-13,25000,Gold
CUST000418,Frederick Hill,jacob83@example.org,West,2024-03-28,5000,Gold
CUST000419,Lindsay Guerrero,jenniferrios@example.com,Southwest,2022-01-21,15000,Gold
CUST000420,James Johnson,matthewreeves@example.net,Northeast,2023-02-27,50000,Silver
CUST000421,Susan Powers,megan82@example.com,Southeast,2021-05-29,25000,Silver
CUST000422,David Stokes,staceylam@example.net,Northeast,2021-05-17,15000,Gold
CUST000423,Patrick Parker,nathan94@example.com,Northeast,2024-06-03,15000,Silver
CUST000424,Sean Silva,kennedyjames@example.org,West,2024-06-27,50000,Bronze
CUST000425,Edwin Brown,derrickgonzalez@example.com,Southwest,2024-12-19,15000,Bronze
CUST000426,Victoria Thomas,kimberlyfreeman@example.net,Southeast,2024-12-18,15000,Gold
CUST000427,Anthony Hayes,kathleenjackson@example.org,Midwest,2022-12-23,15000,Bronze
CUST000428,Anita Mendez,epowell@example.com,Southeast,2021-01-13,10000,Platinum
CUST000429,Monica Dodson,katherine83@example.org,Northeast,2023-09-22,10000,Bronze
CUST000430,Danielle Steele,larry16@example.net,Northeast,2023-05-17,50000,Silver
CUST000431,Rodney Evans,stephen89@example.net,West,2022-05-15,25000,Platinum
CUST000432,Whitney Cooper,mhoward@example.org,Midwest,2024-10-23,10000,Gold
CUST000433,Jennifer Perez,jasonjohnson@example.net,Midwest,2021-09-10,15000,Bronze
CUST000434,Matthew Johnson,kelsey90@example.net,Northeast,2024-12-30,10000,Silver
CUST000435,Martha Smith,butleromar@example.net,Southwest,2022-01-11,5000,Bronze
CUST000436,Christine Jennings,turnerdorothy@example.net,Midwest,2023-02-06,25000,Platinum
CUST000437,Mercedes Barnes,huntchristine@example.com,West,2021-06-22,50000,Platinum
CUST000438,Craig Gonzalez,marie35@example.net,West,2022-08-28,15000,Silver
CUST000439,Joshua Lozano,arivera@example.org,Southwest,2023-09-15,5000,Gold
CUST000440,Sara Caldwell,stacychan@example.org,West,2023-11-30,5000,Gold
CUST000441,David Hall,joseph01@example.org,Southwest,2024-07-07,25000,Gold
CUST000442,Heather Rhodes,grodgers@example.org,Northeast,2021-01-21,10000,Platinum
CUST000443,Matthew Murphy,rfriedman@example.net,Southwest,2021-05-22,5000,Bronze
CUST000444,Catherine Morales,ynelson@example.net,Southeast,2024-06-02,15000,Silver
CUST000445,Mariah Robles,andersonjessica@example.org,Southeast,2021-06-07,15000,Gold
CUST000446,Karen Carroll,ywhite@example.com,Midwest,2023-06-19,5000,Bronze
CUST000447,Sheryl Acosta,timothyfreeman@example.com,West,2022-10-12,25000,Silver
CUST000448,Matthew Smith,tiffanysantiago@example.com,Southeast,2023-02-04,25000,Silver
CUST000449,Lisa Reynolds,timothyalvarado@example.net,Southwest,2022-07-23,50000,Gold
CUST000450,Kristin Huerta,smithsarah@example.net,Northeast,2024-05-31,25000,Bronze
CUST000451,Sheila Jones,vflores@example.com,West,2021-03-21,5000,Platinum
CUST000452,Mason Powell,christianwallace@example.net,Northeast,2022-10-23,15000,Platinum
CUST000453,Jillian Wilson,bmcgee@example.org,Southwest,2022-08-19,25000,Platinum
CUST000454,Joshua Petersen,pamela83@example.net,Midwest,2023-09-15,5000,Platinum
CUST000455,Heidi Brown,meganrivera@example.net,Northeast,2023-06-02,15000,Silver
CUST000456,Heidi Chavez,malonejeffrey@example.com,Southwest,2022-06-09,25000,Gold
CUST000457,Rebecca Kelley,jacqueline02@example.com,Northeast,2021-07-31,25000,Bronze
CUST000458,Mikayla Rodriguez,jacobconrad@example.com,Southeast,2021-11-17,25000,Platinum
CUST000459,Cheryl Morgan,owilliams@example.net,Southwest,2023-05-17,5000,Platinum
CUST000460,Joanna Barrett,tamarasmith@example.net,Midwest,2021-03-18,15000,Silver
CUST000461,Sara Webb,heatherthompson@example.org,Midwest,2021-06-07,10000,Bronze
CUST000462,Lisa Morris,mbarnes@example.net,Southwest,2024-01-25,5000,Silver
CUST000463,Victor Waller,iballard@example.com,Midwest,2023-06-06,15000,Silver
CUST000464,Kayla Cameron,jennifer83@example.org,Southeast,2021-11-09,5000,Silver
CUST000465,Melissa Morse,tinasantos@example.org,Midwest,2023-01-13,10000,Silver
CUST000466,Erica Wilson,anna99@example.net,Southwest,2023-11-10,10000,Bronze
CUST000467,Stephanie Ferguson,hstokes@example.org,Southeast,2021-02-12,25000,Platinum
CUST000468,Michael Gonzalez,tonyavega@example.org,Southwest,2024-05-17,50000,Platinum
CUST000469,Elizabeth Molina,howardshaun@example.net,Southwest,2024-06-28,50000,Gold
CUST000470,Sharon Newton,yyoung@example.net,Midwest,2022-03-03,10000,Platinum
CUST000471,Tammy Hughes,tammy00@example.net,Northeast,2022-01-09,25000,Platinum
CUST000472,Priscilla Berg,rhondabush@example.net,Midwest,2022-06-28,15000,Bronze
CUST000473,Nancy Gonzalez,kellythompson@example.net,Midwest,2021-04-25,50000,Bronze
CUST000474,Nancy Wilson,pattersonangela@example.org,Midwest,2021-08-30,25000,Platinum
CUST000475,Abigail Owens,billmcfarland@example.net,Northeast,2021-03-22,5000,Gold
CUST000476,Lisa Stanley,jtyler@example.com,Midwest,2021-04-23,5000,Bronze
CUST000477,Kelly Krueger,hartmanerik@example.net,Southwest,2023-03-02,50000,Platinum
CUST000478,Daniel Lewis,mark43@example.net,West,2023-02-21,50000,Bronze
CUST000479,Samantha Zavala MD,sean99@example.org,West,2024-11-07,50000,Silver
CUST000480,Erica Moon,cruzamber@example.com,Midwest,2021-02-12,50000,Platinum
CUST000481,Patricia Robertson,stucker@example.net,Southwest,2021-10-15,10000,Bronze
CUST000482,Tiffany Jackson,simsjason@example.net,West,2024-02-11,5000,Gold
CUST000483,Jessica Garcia,elucas@example.net,Northeast,2023-10-06,50000,Silver
CUST000484,Mitchell Johnson,brownlaura@example.net,Northeast,2021-04-19,10000,Platinum
CUST000485,Susan Russell,bmccoy@example.com,West,2021-01-31,50000,Silver
CUST000486,Kimberly May,avilabrenda@example.net,Midwest,2024-05-30,15000,Gold
CUST000487,Jonathan Roberts,catherine47@example.com,West,2022-08-07,25000,Gold
CUST000488,Kara Ferguson,julierobles@example.net,Southwest,2022-03-13,5000,Gold
CUST000489,Elizabeth Eaton,susan08@example.net,Northeast,2021-08-01,15000,Bronze
CUST000490,Kenneth Long,torreskaitlin@example.net,Southwest,2022-05-24,25000,Gold
CUST000491,Matthew Hunt,jackjensen@example.com,Midwest,2021-10-17,50000,Silver
CUST000492,Robert Phelps,enewman@example.com,Midwest,2023-09-15,5000,Silver
CUST000493,Craig Carpenter,michael31@example.com,Midwest,2023-07-01,15000,Platinum
CUST000494,Emily Hayes,heather29@example.net,Southeast,2022-06-23,50000,Bronze
CUST000495,Jeffrey Smith,kristenjoseph@example.net,Midwest,2022-10-06,50000,Platinum
CUST000496,Brandy Quinn,wford@example.com,Midwest,2022-12-19,10000,Bronze
CUST000497,Matthew Miller,michele28@example.org,West,2022-01-26,50000,Gold
CUST000498,Angela Jones,atkinsoncrystal@example.net,Northeast,2023-05-02,15000,Gold
CUST000499,Christy Johnson,amy87@example.net,Southeast,2024-02-13,10000,Gold
CUST000500,Daniel Barton,dennis88@example.org,West,2022-08-09,10000,Silver
CUST000501,Mary Charles,katherinetaylor@example.org,Southeast,2021-09-25,10000,Bronze
CUST000502,Mary Faulkner,ccrosby@example.org,Midwest,2024-01-24,5000,Bronze
CUST000503,Dennis Young,aprilmoody@example.com,Midwest,2022-11-24,50000,Silver
CUST000504,Anthony Hooper,dakota84@example.net,Southwest,2022-01-26,25000,Silver
CUST000505,Carrie Valdez,briana18@example.com,Southeast,2022-07-10,10000,Silver
CUST000506,Kelli Gomez,tommy79@example.org,West,2023-01-10,5000,Platinum
CUST000507,Christopher Jones,jason22@example.com,Midwest,2023-06-05,10000,Platinum
CUST000508,Mary Perry,jennifer77@example.com,Southwest,2021-11-10,15000,Platinum
CUST000509,Roy Johnson,andersonbrittany@example.org,Southeast,2023-07-15,50000,Silver
CUST000510,Kenneth Brown,sandra86@example.net,Midwest,2024-11-23,25000,Silver
CUST000511,Sherry Luna,stacey37@example.net,Midwest,2024-12-27,50000,Platinum
CUST000512,Carolyn Greer,laurahoover@example.org,West,2023-07-06,15000,Platinum
CUST000513,Carol Jennings,ecarlson@example.org,Southwest,2022-07-13,50000,Platinum
CUST000514,Alan Mills,mserrano@example.org,Southeast,2021-09-23,10000,Silver
CUST000515,Linda Rich,davisdonna@example.net,Midwest,2023-03-05,5000,Platinum
CUST000516,Todd Gregory,xboyd@example.org,Midwest,2023-10-23,50000,Bronze
CUST000517,Todd Olson,zbell@example.net,Southwest,2024-08-25,5000,Gold
CUST000518,Laura Coleman,thomas31@example.com,Northeast,2023-05-31,10000,Gold
CUST000519,Deanna Smith,lanedavid@example.org,West,2022-07-08,50000,Silver
CUST000520,Robert Ortiz,mooredenise@example.com,West,2022-01-23,5000,Silver
CUST000521,Krystal Carr,afischer@example.net,West,2024-02-26,15000,Bronze
CUST000522,Mr. Justin King,becky62@example.net,West,2021-06-29,5000,Platinum
CUST000523,Richard Avery,lewisrichard@example.com,Southwest,2024-03-22,15000,Silver
CUST000524,Melinda Williams,aoconnell@example.org,West,2024-04-23,5000,Gold
CUST000525,Kyle Davis,jeffrey19@example.org,Southeast,2023-12-01,5000,Gold
CUST000526,Jennifer Douglas,jennifer90@example.org,Northeast,2023-07-31,15000,Silver
CUST000527,Dakota Sandoval,james98@example.net,Southeast,2023-10-24,5000,Gold
CUST000528,Megan Ward,cantrellchristopher@example.com,West,2024-02-20,10000,Platinum
CUST000529,James Willis,mclaughlincasey@example.org,West,2023-03-20,50000,Bronze
CUST000530,Kristin Aguilar,sylvia43@example.net,Northeast,2024-11-14,5000,Gold
CUST000531,Jared Smith,richardrodriguez@example.org,Southeast,2023-01-12,10000,Platinum
CUST000532,Bruce Palmer,nancy94@example.net,Northeast,2022-10-15,15000,Silver
CUST000533,John Sanchez,susan77@example.net,Midwest,2024-06-19,5000,Bronze
CUST000534,Mr. James Kramer,ericahall@example.com,Southeast,2022-09-01,25000,Platinum
CUST000535,Joseph Haynes,john16@example.net,Northeast,2024-01-05,5000,Platinum
CUST000536,Justin White,michael94@example.org,Southwest,2024-10-21,50000,Bronze
CUST000537,Susan Porter,jimmyallen@example.com,Southwest,2021-11-05,50000,Silver
CUST000538,David Montgomery,kimberlywilson@example.org,Southeast,2023-09-21,15000,Platinum
CUST000539,Lisa Duran,charlesnathan@example.com,Northeast,2022-12-27,50000,Gold
CUST000540,Dr. Sheila Henry,raymond92@example.org,Southeast,2023-02-14,50000,Platinum
CUST000541,Todd Johnson,phillip27@example.org,Southeast,2023-10-24,5000,Gold
CUST000542,Michael Smith,nicolasgarcia@example.com,Northeast,2023-06-21,50000,Bronze
CUST000543,Joshua Young,vmullen@example.com,West,2021-10-02,25000,Bronze
CUST000544,Jason Goodwin,melissa47@example.org,West,2023-04-21,15000,Gold
CUST000545,Melissa Olsen,linda86@example.com,Northeast,2021-10-20,15000,Bronze
CUST000546,Nancy Kennedy,thompsonvictor@example.net,Midwest,2023-02-01,10000,Bronze
CUST000547,Rachel Evans,rosshannah@example.org,Southwest,2021-11-17,15000,Silver
CUST000548,Ryan Davis,jordan58@example.net,Northeast,2024-09-29,15000,Gold
CUST000549,Alejandro Martinez,barbarasantos@example.net,Southeast,2021-09-19,25000,Platinum
CUST000550,Heather Nunez,champton@example.org,Southeast,2022-07-17,10000,Bronze
CUST000551,Mark Thomas,daniellemcfarland@example.com,West,2023-07-18,5000,Gold
CUST000552,Sarah Jones,matthewedwards@example.net,Southeast,2022-03-08,5000,Silver
CUST000553,Matthew Nelson,xnorman@example.net,Northeast,2023-05-14,15000,Gold
CUST000554,Jennifer White,martinezjimmy@example.com,Southwest,2024-10-11,25000,Platinum
CUST000555,Angela Jackson,davissharon@example.com,Midwest,2023-03-19,5000,Silver
CUST000556,James Hubbard,garciachristine@example.org,Midwest,2023-08-21,15000,Bronze
CUST000557,Ellen Wright,scott22@example.net,Midwest,2024-05-16,15000,Bronze
